time,solar_MW
"2016-08-01 13:10:00",4.277271
"2016-08-01 13:15:00",4.247265
"2016-08-01 13:20:00",4.197099
"2016-08-01 13:25:00",3.686282
"2016-08-01 13:30:00",4.016842
"2016-08-01 13:35:00",4.096951
"2016-08-01 13:40:00",4.076929
"2016-08-01 13:45:00",4.03685
"2016-08-01 13:50:00",3.856562
"2016-08-01 13:55:00",3.566045
"2016-08-01 14:00:00",3.796435
"2016-08-01 14:05:00",3.856562
"2016-08-01 14:10:00",3.796435
"2016-08-01 14:15:00",3.736401
"2016-08-01 14:20:00",3.656218
"2016-08-01 14:25:00",3.535966
"2016-08-01 14:30:00",3.566048
"2016-08-01 14:35:00",3.515908
"2016-08-01 14:40:00",3.45588
"2016-08-01 14:45:00",3.385754
"2016-08-01 14:50:00",3.31559
"2016-08-01 14:55:00",3.255542
"2016-08-01 15:00:00",2.955028
"2016-08-01 15:05:00",3.115304
"2016-08-01 15:10:00",3.045165
"2016-08-01 15:15:00",2.975045
"2016-08-01 15:20:00",2.904954
"2016-08-01 15:25:00",2.824813
"2016-08-01 15:30:00",2.73462
"2016-08-01 15:35:00",2.684558
"2016-08-01 15:40:00",2.604406
"2016-08-01 15:45:00",2.51426
"2016-08-01 15:50:00",2.444134
"2016-08-01 15:55:00",2.364034
"2016-08-01 16:00:00",2.153678
"2016-08-01 16:05:00",2.213807
"2016-08-01 16:10:00",2.123634
"2016-08-01 16:15:00",2.043484
"2016-08-01 16:20:00",1.963328
"2016-08-01 16:25:00",1.873204
"2016-08-01 16:30:00",1.783015
"2016-08-01 16:35:00",1.712926
"2016-08-01 16:40:00",1.622771
"2016-08-01 16:45:00",1.542593
"2016-08-01 16:50:00",1.462533
"2016-08-01 16:55:00",1.38232
"2016-08-01 17:00:00",1.121925
"2016-08-01 17:05:00",0.891535
"2016-08-01 17:10:00",0.851407
"2016-08-01 17:15:00",0.530907
"2016-08-01 17:20:00",0.500842
"2016-08-01 17:25:00",0.751262
"2016-08-01 17:30:00",0.731223
"2016-08-01 17:35:00",0.671132
"2016-08-01 17:40:00",0.580982
"2016-08-01 17:45:00",0.520885
"2016-08-01 17:50:00",0.450754
"2016-08-01 17:55:00",0.370615
"2016-08-01 18:00:00",0.290485
"2016-08-01 18:05:00",0.240422
"2016-08-01 18:10:00",0.210333
"2016-08-01 18:15:00",0.12021
"2016-08-01 18:20:00",0.090206
"2016-08-01 18:25:00",0.050081
"2016-08-01 18:30:00",0
"2016-08-01 18:35:00",0
"2016-08-01 18:40:00",0
"2016-08-01 18:45:00",0
"2016-08-01 18:50:00",0
"2016-08-01 18:55:00",0
"2016-08-01 19:00:00",0
"2016-08-01 19:05:00",0
"2016-08-01 19:10:00",0
"2016-08-01 19:15:00",0
"2016-08-01 19:20:00",0
"2016-08-01 19:25:00",0
"2016-08-01 19:30:00",0
"2016-08-01 19:35:00",0
"2016-08-01 19:40:00",0
"2016-08-01 19:45:00",0
"2016-08-01 19:50:00",0
"2016-08-01 19:55:00",0
"2016-08-01 20:00:00",0
"2016-08-01 20:05:00",0
"2016-08-01 20:10:00",0
"2016-08-01 20:15:00",0
"2016-08-01 20:20:00",0
"2016-08-01 20:25:00",0
"2016-08-01 20:30:00",0
"2016-08-01 20:35:00",0
"2016-08-01 20:40:00",0
"2016-08-01 20:45:00",0
"2016-08-01 20:50:00",0
"2016-08-01 20:55:00",0
"2016-08-01 21:00:00",0
"2016-08-01 21:05:00",0
"2016-08-01 21:10:00",0
"2016-08-01 21:15:00",0
"2016-08-01 21:20:00",0
"2016-08-01 21:25:00",0
"2016-08-01 21:30:00",0
"2016-08-01 21:35:00",0
"2016-08-01 21:40:00",0
"2016-08-01 21:45:00",0
"2016-08-01 21:50:00",0
"2016-08-01 21:55:00",0
"2016-08-01 22:00:00",0
"2016-08-01 22:05:00",0
"2016-08-01 22:10:00",0
"2016-08-01 22:15:00",0
"2016-08-01 22:20:00",0
"2016-08-01 22:25:00",0
"2016-08-01 22:30:00",0
"2016-08-01 22:35:00",0
"2016-08-01 22:40:00",0
"2016-08-01 22:45:00",0
"2016-08-01 22:50:00",0
"2016-08-01 22:55:00",0
"2016-08-01 23:00:00",0
"2016-08-01 23:05:00",0
"2016-08-01 23:10:00",0
"2016-08-01 23:15:00",0
"2016-08-01 23:20:00",0
"2016-08-01 23:25:00",0
"2016-08-01 23:30:00",0
"2016-08-01 23:35:00",0
"2016-08-01 23:40:00",0
"2016-08-01 23:45:00",0
"2016-08-01 23:50:00",0
"2016-08-01 23:55:00",0
"2016-08-02 00:00:00",0
"2016-08-02 00:05:00",0
"2016-08-02 00:10:00",0
"2016-08-02 00:15:00",0
"2016-08-02 00:20:00",0
"2016-08-02 00:25:00",0
"2016-08-02 00:30:00",0
"2016-08-02 00:35:00",0
"2016-08-02 00:40:00",0
"2016-08-02 00:45:00",0
"2016-08-02 00:50:00",0
"2016-08-02 00:55:00",0
"2016-08-02 01:00:00",0
"2016-08-02 01:05:00",0
"2016-08-02 01:10:00",0
"2016-08-02 01:15:00",0
"2016-08-02 01:20:00",0
"2016-08-02 01:25:00",0
"2016-08-02 01:30:00",0
"2016-08-02 01:35:00",0
"2016-08-02 01:40:00",0
"2016-08-02 01:45:00",0
"2016-08-02 01:50:00",0
"2016-08-02 01:55:00",0
"2016-08-02 02:00:00",0
"2016-08-02 02:05:00",0
"2016-08-02 02:10:00",0
"2016-08-02 02:15:00",0
"2016-08-02 02:20:00",0
"2016-08-02 02:25:00",0
"2016-08-02 02:30:00",0
"2016-08-02 02:35:00",0
"2016-08-02 02:40:00",0
"2016-08-02 02:45:00",0
"2016-08-02 02:50:00",0
"2016-08-02 02:55:00",0
"2016-08-02 03:00:00",0
"2016-08-02 03:05:00",0
"2016-08-02 03:10:00",0
"2016-08-02 03:15:00",0
"2016-08-02 03:20:00",0
"2016-08-02 03:25:00",0
"2016-08-02 03:30:00",0
"2016-08-02 03:35:00",0
"2016-08-02 03:40:00",0
"2016-08-02 03:45:00",0
"2016-08-02 03:50:00",0
"2016-08-02 03:55:00",0
"2016-08-02 04:00:00",0
"2016-08-02 04:05:00",0
"2016-08-02 04:10:00",0
"2016-08-02 04:15:00",0
"2016-08-02 04:20:00",0
"2016-08-02 04:25:00",0
"2016-08-02 04:30:00",0
"2016-08-02 04:35:00",0
"2016-08-02 04:40:00",0
"2016-08-02 04:45:00",0
"2016-08-02 04:50:00",0
"2016-08-02 04:55:00",0
"2016-08-02 05:00:00",0
"2016-08-02 05:05:00",0
"2016-08-02 05:10:00",0
"2016-08-02 05:15:00",0
"2016-08-02 05:20:00",0
"2016-08-02 05:25:00",0
"2016-08-02 05:30:00",0
"2016-08-02 05:35:00",0
"2016-08-02 05:40:00",0.040038
"2016-08-02 05:45:00",0.080148
"2016-08-02 05:50:00",0.130172
"2016-08-02 05:55:00",0.140222
"2016-08-02 06:00:00",0.150252
"2016-08-02 06:05:00",0.200316
"2016-08-02 06:10:00",0.200316
"2016-08-02 06:15:00",0.270483
"2016-08-02 06:20:00",0.360626
"2016-08-02 06:25:00",0.360627
"2016-08-02 06:30:00",0.591016
"2016-08-02 06:35:00",0.661073
"2016-08-02 06:40:00",0.621097
"2016-08-02 06:45:00",0.621101
"2016-08-02 06:50:00",0.580986
"2016-08-02 06:55:00",0.731219
"2016-08-02 07:00:00",0.981663
"2016-08-02 07:05:00",1.21207
"2016-08-02 07:10:00",1.282173
"2016-08-02 07:15:00",1.342297
"2016-08-02 07:20:00",1.45245
"2016-08-02 07:25:00",1.522592
"2016-08-02 07:30:00",1.512573
"2016-08-02 07:35:00",1.732943
"2016-08-02 07:40:00",1.813076
"2016-08-02 07:45:00",1.873205
"2016-08-02 07:50:00",1.893226
"2016-08-02 07:55:00",2.003414
"2016-08-02 08:00:00",1.953291
"2016-08-02 08:05:00",1.963329
"2016-08-02 08:10:00",2.173705
"2016-08-02 08:15:00",2.323935
"2016-08-02 08:20:00",2.263832
"2016-08-02 08:25:00",2.113588
"2016-08-02 08:30:00",2.223772
"2016-08-02 08:35:00",2.093567
"2016-08-02 08:40:00",2.343985
"2016-08-02 08:45:00",2.484202
"2016-08-02 08:50:00",2.724639
"2016-08-02 08:55:00",2.884913
"2016-08-02 09:00:00",2.965089
"2016-08-02 09:05:00",2.98514
"2016-08-02 09:10:00",2.995097
"2016-08-02 09:15:00",2.904956
"2016-08-02 09:20:00",2.985137
"2016-08-02 09:25:00",2.884912
"2016-08-02 09:30:00",3.225441
"2016-08-02 09:35:00",3.155381
"2016-08-02 09:40:00",3.135313
"2016-08-02 09:45:00",3.145379
"2016-08-02 09:50:00",3.135314
"2016-08-02 09:55:00",2.584412
"2016-08-02 10:00:00",2.89494
"2016-08-02 10:05:00",3.045167
"2016-08-02 10:10:00",2.634469
"2016-08-02 10:15:00",2.844823
"2016-08-02 10:20:00",2.995098
"2016-08-02 10:25:00",2.784691
"2016-08-02 10:30:00",3.345665
"2016-08-02 10:35:00",3.766427
"2016-08-02 10:40:00",3.696283
"2016-08-02 10:45:00",3.526007
"2016-08-02 10:50:00",3.976718
"2016-08-02 10:55:00",3.596097
"2016-08-02 11:00:00",2.884912
"2016-08-02 11:05:00",3.796437
"2016-08-02 11:10:00",3.355668
"2016-08-02 11:15:00",3.666223
"2016-08-02 11:20:00",1.292189
"2016-08-02 11:25:00",0.741238
"2016-08-02 11:30:00",1.592721
"2016-08-02 11:35:00",2.904952
"2016-08-02 11:40:00",4.237212
"2016-08-02 11:45:00",1.692864
"2016-08-02 11:50:00",1.081856
"2016-08-02 11:55:00",0.771317
"2016-08-02 12:00:00",1.041764
"2016-08-02 12:05:00",0.941608
"2016-08-02 12:10:00",0.751258
"2016-08-02 12:15:00",0.721214
"2016-08-02 12:20:00",0.831411
"2016-08-02 12:25:00",0.981664
"2016-08-02 12:30:00",0.951576
"2016-08-02 12:35:00",0.921538
"2016-08-02 12:40:00",0.721212
"2016-08-02 12:45:00",0.761303
"2016-08-02 12:50:00",0.891539
"2016-08-02 12:55:00",0.811393
"2016-08-02 13:00:00",0.811393
"2016-08-02 13:05:00",0.75126
"2016-08-02 13:10:00",0.691148
"2016-08-02 13:15:00",0.721213
"2016-08-02 13:20:00",0.901521
"2016-08-02 13:25:00",0.851409
"2016-08-02 13:30:00",0.731221
"2016-08-02 13:35:00",0.671128
"2016-08-02 13:40:00",0.661078
"2016-08-02 13:45:00",0.751262
"2016-08-02 13:50:00",0.721215
"2016-08-02 13:55:00",0.651111
"2016-08-02 14:00:00",0.681158
"2016-08-02 14:05:00",0.711254
"2016-08-02 14:10:00",0.711249
"2016-08-02 14:15:00",0.681165
"2016-08-02 14:20:00",0.691154
"2016-08-02 14:25:00",0.621101
"2016-08-02 14:30:00",0.691153
"2016-08-02 14:35:00",0.661077
"2016-08-02 14:40:00",0.621105
"2016-08-02 14:45:00",0.621105
"2016-08-02 14:50:00",0.781325
"2016-08-02 14:55:00",0.761306
"2016-08-02 15:00:00",0.671132
"2016-08-02 15:05:00",0.601008
"2016-08-02 15:10:00",0.661078
"2016-08-02 15:15:00",0.681165
"2016-08-02 15:20:00",0.651114
"2016-08-02 15:25:00",0.621097
"2016-08-02 15:30:00",0.661075
"2016-08-02 15:35:00",0.631061
"2016-08-02 15:40:00",0.691152
"2016-08-02 15:45:00",0.61104
"2016-08-02 15:50:00",0.530906
"2016-08-02 15:55:00",0.500841
"2016-08-02 16:00:00",0.530908
"2016-08-02 16:05:00",0.601008
"2016-08-02 16:10:00",0.510852
"2016-08-02 16:15:00",0.420667
"2016-08-02 16:20:00",0.420661
"2016-08-02 16:25:00",0.390631
"2016-08-02 16:30:00",0.500839
"2016-08-02 16:35:00",0.470786
"2016-08-02 16:40:00",0.340569
"2016-08-02 16:45:00",0.38066
"2016-08-02 16:50:00",0.370611
"2016-08-02 16:55:00",0.330595
"2016-08-02 17:00:00",0.540928
"2016-08-02 17:05:00",0.701187
"2016-08-02 17:10:00",0.53091
"2016-08-02 17:15:00",0.330597
"2016-08-02 17:20:00",0.460776
"2016-08-02 17:25:00",0.260423
"2016-08-02 17:30:00",0.320578
"2016-08-02 17:35:00",0.320577
"2016-08-02 17:40:00",0.23039
"2016-08-02 17:45:00",0.200315
"2016-08-02 17:50:00",0.240419
"2016-08-02 17:55:00",0.200312
"2016-08-02 18:00:00",0.120212
"2016-08-02 18:05:00",0.050076
"2016-08-02 18:10:00",0.040039
"2016-08-02 18:15:00",0.030067
"2016-08-02 18:20:00",0.020045
"2016-08-02 18:25:00",0.010023
"2016-08-02 18:30:00",0
"2016-08-02 18:35:00",0
"2016-08-02 18:40:00",0
"2016-08-02 18:45:00",0
"2016-08-02 18:50:00",0
"2016-08-02 18:55:00",0
"2016-08-02 19:00:00",0
"2016-08-02 19:05:00",0
"2016-08-02 19:10:00",0
"2016-08-02 19:15:00",0
"2016-08-02 19:20:00",0
"2016-08-02 19:25:00",0
"2016-08-02 19:30:00",0
"2016-08-02 19:35:00",0
"2016-08-02 19:40:00",0
"2016-08-02 19:45:00",0
"2016-08-02 19:50:00",0
"2016-08-02 19:55:00",0
"2016-08-02 20:00:00",0
"2016-08-02 20:05:00",0
"2016-08-02 20:10:00",0
"2016-08-02 20:15:00",0
"2016-08-02 20:20:00",0
"2016-08-02 20:25:00",0
"2016-08-02 20:30:00",0
"2016-08-02 20:35:00",0
"2016-08-02 20:40:00",0
"2016-08-02 20:45:00",0
"2016-08-02 20:50:00",0
"2016-08-02 20:55:00",0
"2016-08-02 21:00:00",0
"2016-08-02 21:05:00",0
"2016-08-02 21:10:00",0
"2016-08-02 21:15:00",0
"2016-08-02 21:20:00",0
"2016-08-02 21:25:00",0
"2016-08-02 21:30:00",0
"2016-08-02 21:35:00",0
"2016-08-02 21:40:00",0
"2016-08-02 21:45:00",0
"2016-08-02 21:50:00",0
"2016-08-02 21:55:00",0
"2016-08-02 22:00:00",0
"2016-08-02 22:05:00",0
"2016-08-02 22:10:00",0
"2016-08-02 22:15:00",0
"2016-08-02 22:20:00",0
"2016-08-02 22:25:00",0
"2016-08-02 22:30:00",0
"2016-08-02 22:35:00",0
"2016-08-02 22:40:00",0
"2016-08-02 22:45:00",0
"2016-08-02 22:50:00",0
"2016-08-02 22:55:00",0
"2016-08-02 23:00:00",0
"2016-08-02 23:05:00",0
"2016-08-02 23:10:00",0
"2016-08-02 23:15:00",0
"2016-08-02 23:20:00",0
"2016-08-02 23:25:00",0
"2016-08-02 23:30:00",0
"2016-08-02 23:35:00",0
"2016-08-02 23:40:00",0
"2016-08-02 23:45:00",0
"2016-08-02 23:50:00",0
"2016-08-02 23:55:00",0
